INDEX,TimeStamp,VehicleModel,LocalX,LocalY,LocalZ,Yaw,Velocity,EngineRPM,SteeringAngle,AccelPedalRate,BrakePedalRate,YawRate,Pitch
13184.0,0.0,MOHAVE,-27.436896355155604,-717.5728228860711,0.0926999988079234,-109.32895000149009,0.0,0.0,-2.3306666666666676,0.0,0.19,0.004363265914384547,5.626449971688165
13185.0,0.049999999999954525,MOHAVE,-84.72724151611328,-6.781380653381348,0.39781439304351807,-174.3575897216797,1.0546449244783516e-07,0.0,-2.2107558250427246,0.0,0.026399817317724228,-6.363531978231853e-11,-0.46170926094055176
13186.0,0.09999999999990905,MOHAVE,-84.72724151611328,-6.781380653381348,0.397814005613327,-174.3575897216797,7.392207205864704e-05,0.0,-2.266444206237793,0.0,0.0,-2.096673112628767e-06,-0.461697518825531
13187.0,0.14999999999997726,MOHAVE,-84.72724914550781,-6.781381607055664,0.39781081676483154,-174.35760498046875,0.0003273187839012179,0.0,-2.302870273590088,0.0,0.0,-7.5892944102891865e-06,-0.46158847212791443
13188.0,0.1999999999999318,MOHAVE,-84.72727966308594,-6.781383991241455,0.397804856300354,-174.35763549804688,0.0010802969336509705,0.0,-2.309999942779541,0.0,0.0,-2.1917704833397786e-05,-0.4613755941390991
13189.0,0.25,MOHAVE,-84.72735595703125,-6.7813920974731445,0.3977941572666168,-174.3577423095703,0.0019059238386236958,0.0,-2.3333334922790527,0.0,0.0,-3.6731162508290405e-05,-0.46097326278686523
13190.0,0.2999999999999545,MOHAVE,-84.72750854492188,-6.781408309936523,0.39778104424476624,-174.35789489746094,0.00375586510118511,0.0,-2.3433332443237305,0.0,0.0,-6.917173258189816e-05,-0.46046826243400574
13191.0,0.34999999999990905,MOHAVE,-84.72775268554688,-6.781432628631592,0.39776530861854553,-174.358154296875,0.0064892518437570995,0.0,-2.3566665649414062,0.0,0.0,-0.0001159921656345184,-0.4598555564880371
13192.0,0.39999999999997726,MOHAVE,-84.72808837890625,-6.781467437744141,0.39774811267852783,-174.35850524902344,0.008884698359502686,0.0,-2.3644444942474365,0.0,0.0,-0.00015547899848309502,-0.4591842293739319
13193.0,0.4499999999999318,MOHAVE,-84.72863006591797,-6.781521320343018,0.397726446390152,-174.35903930664062,0.011795811975995699,0.0,-2.3644444942474365,0.0,0.0,-0.00020313464397645953,-0.4583331346511841
13194.0,0.5,MOHAVE,-84.72940063476562,-6.781599998474121,0.3977009356021881,-174.3597869873047,0.017266237280435033,0.0,-2.3691110610961914,0.035999998450279236,0.0,-0.0002917031992440383,-0.45734038949012756
13195.0,0.5499999999999545,MOHAVE,-84.73040008544922,-6.781699180603027,0.39767590165138245,-174.36074829101562,0.02357257530093193,0.0,-2.374967336654663,0.05000000074505806,0.0,-0.0003859274120607092,-0.4563432037830353
13196.0,0.599999999999909,MOHAVE,-84.73169708251953,-6.781828880310059,0.39766132831573486,-174.36195373535156,0.0277797132730484,0.0,-2.3827450275421143,0.046470556408166885,0.0,-0.0004450254988760964,-0.45569053292274475
13197.0,0.6499999999999773,MOHAVE,-84.73326110839844,-6.781983852386475,0.3976558446884155,-174.36337280273438,0.034085046499967575,0.0,-2.3955554962158203,0.0508333221077919,0.0,-0.00053607830035266,-0.4553993344306946
13198.0,0.6999999999999318,MOHAVE,-84.73509216308594,-6.78216552734375,0.3976544141769409,-174.36502075195312,0.038304043312867485,0.0,-2.416555643081665,0.07700007408857346,0.0,-0.000596297892676904,-0.45531877875328064
13199.0,0.75,MOHAVE,-84.73715209960938,-6.782369613647461,0.3976524770259857,-174.36688232421875,0.04484281357791688,0.0,-2.4285635948181152,0.12121952325105667,0.0,-0.0006993421361213486,-0.4552752375602722
13200.0,0.7999999999999545,MOHAVE,-84.73956298828125,-6.782609939575195,0.3976462483406067,-174.36904907226562,0.049486731489499405,0.0,-2.450000047683716,0.13999997079372406,0.0,-0.0007702116745347856,-0.4551052153110504
13201.0,0.849999999999909,MOHAVE,-84.74198913574219,-6.782851219177246,0.39763692021369934,-174.37124633789062,0.056484345760610365,0.0,-2.457777738571167,0.16799995303153992,0.002000047592446208,-0.0008812308370872565,-0.45480847358703613
13202.0,0.8999999999999773,MOHAVE,-84.74498748779297,-6.783146858215332,0.3976522982120514,-174.37393188476562,0.05914266738626692,0.0,-2.457777738571167,0.17199990153312683,0.008000095374882221,-0.0009115872324736069,-0.4552838206291199
13203.0,0.9499999999999318,MOHAVE,-84.7478256225586,-6.7834272384643555,0.3977104425430298,-174.37643432617188,0.06043701950046751,0.0,-2.457777738571167,0.18214285373687744,0.009999999776482582,-0.000925890930248287,-0.4572821855545044
13204.0,1.0,MOHAVE,-84.7513198852539,-6.783768653869629,0.39775538444519043,-174.3795166015625,0.06181481811735365,0.0,-2.457777738571167,0.1899999976158142,0.009999999776482582,-0.0009546263473842281,-0.4591505527496338
13205.0,1.0499999999999545,MOHAVE,-84.7545394897461,-6.784085273742676,0.3977561593055725,-174.38241577148438,0.06375881118906869,0.0,-2.457777738571167,0.20571427047252655,0.01571427658200264,-0.0009902626416836884,-0.4595050811767578
13206.0,1.099999999999909,MOHAVE,-84.75769805908203,-6.784395217895508,0.39776644110679626,-174.38523864746094,0.06523465116818745,0.0,-2.4593334197998047,0.20999999344348907,0.01200009509921074,-0.0010280354465646915,-0.4600181579589844
13207.0,1.1499999999999773,MOHAVE,-84.76112365722656,-6.784733772277832,0.3977176249027252,-174.38839721679688,0.07212178574668036,0.0,-2.465555429458618,0.21000005304813385,0.010000059381127357,-0.0011664216451910479,-0.4584348201751709
