INDEX,TimeStamp,TimeInfo_nsecs,VehicleModel,LocalX,LocalY,LocalZ,Yaw,Velocity,EngineRPM,SteeringAngle,AccelPedalRate,BrakePedalRate,YawRate,Pitch
6127,38.43541193008423,3.0083720048423856e-07,MOHAVE,89.2300033569336,1243.769287109375,-0.2645973563194275,109.03349304199219,4.933698442247179,0,20.074440002441406,0.25936052203178406,0.0,-0.051997279855037194,-0.2645973563194275
6128,38.441097259521484,4.429457476362586e-07,MOHAVE,89.22220611572266,1243.7938232421875,-0.26434648036956787,109.21859741210938,4.936801062689887,0,20.074440002441406,0.25936052203178406,0.0,-0.051997279855037194,-0.26434648036956787
6129,38.446385860443115,7.501148502342403e-07,MOHAVE,89.21428680419922,1243.818115234375,-0.26406970620155334,109.40090942382812,4.949167569478353,0,20.074440002441406,0.25936052203178406,0.0,-0.04604765730531328,-0.26406970620155334
6130,38.45101833343506,1.0013027349486947e-06,MOHAVE,89.2064208984375,1243.842041015625,-0.26378968358039856,109.58073425292969,4.952244758605957,0,20.074440002441406,0.25936052203178406,0.0,-0.04604765730531328,-0.26378968358039856
6131,38.455237865448,1.5697369235567749e-06,MOHAVE,89.20011138916016,1243.861328125,-0.2635650932788849,109.7249755859375,4.954676628112793,0,20.074440002441406,0.25936052203178406,0.0,-0.04604765730531328,-0.2635650932788849
6132,38.460970401763916,2.36899359151721e-06,MOHAVE,89.19205474853516,1243.8857421875,-0.26327866315841675,109.90892028808594,4.957733684115939,0,20.074440002441406,0.25936052203178406,0.0,-0.04604765730531328,-0.26327866315841675
6133,38.466200828552246,3.7332356441766024e-06,MOHAVE,89.18424224853516,1243.908935546875,-0.2630149722099304,110.08262634277344,4.9712000952826605,0,20.074440002441406,0.25936052203178406,0.0,-0.04580718218125753,-0.2630149722099304
6134,38.4708526134491,5.925510777160525e-06,MOHAVE,89.175048828125,1243.935791015625,-0.26271116733551025,110.28501892089844,4.97463862101237,0,20.074440002441406,0.25936052203178406,0.0,-0.04580718218125753,-0.26271116733551025
6135,38.47612380981445,8.769100531935692e-06,MOHAVE,89.16744995117188,1243.9581298828125,-0.2624606192111969,110.45193481445312,4.977427058749728,0,20.11440658569336,0.07772620767354965,0.0,-0.04580718218125753,-0.2624606192111969
6136,38.480774879455566,1.3316574040800333e-05,MOHAVE,89.15904998779297,1243.9827880859375,-0.262183278799057,110.63671875,4.980465041266547,0,20.11440658569336,0.07772620767354965,0.0,-0.04580718218125753,-0.262183278799057
6137,38.48709440231323,2.046930603682995e-05,MOHAVE,89.15083312988281,1244.0062255859375,-0.26192936301231384,110.81193542480469,4.993363486395942,0,20.11440658569336,0.07772620767354965,0.0,-0.04642599678886186,-0.26192936301231384
6138,38.491780042648315,3.2248906791210175e-05,MOHAVE,89.141845703125,1244.031494140625,-0.26165586709976196,111.00212097167969,4.99656359354655,0,20.11440658569336,0.07772620767354965,0.0,-0.04642599678886186,-0.26165586709976196
6139,38.49704194068909,5.043880082666874e-05,MOHAVE,89.13319396972656,1244.0560302734375,-0.2613923251628876,111.18544006347656,4.999594688415527,0,20.11440658569336,0.07772620767354965,0.0,-0.04642599678886186,-0.2613923251628876
6140,38.50273823738098,7.622223347425461e-05,MOHAVE,89.12454986572266,1244.08056640625,-0.2611290514469147,111.36854553222656,5.002574390835232,0,20.11440658569336,0.07772620767354965,0.0,-0.04642599678886186,-0.2611290514469147
6141,38.509013175964355,0.00013223756104707718,MOHAVE,89.11473083496094,1244.107421875,-0.260844349861145,111.56974792480469,5.012685457865397,0,20.11440658569336,0.07772620767354965,0.0,-0.04683584479705745,-0.260844349861145
6142,38.51262044906616,0.00017589330673217773,MOHAVE,89.10368347167969,1244.1375732421875,-0.26052436232566833,111.79597473144531,5.016448232862684,0,20.11440658569336,0.07772620767354965,0.0,-0.04683584479705745,-0.26052436232566833
6143,38.517874002456665,0.0002822689712047577,MOHAVE,89.096923828125,1244.1561279296875,-0.2603283226490021,111.9345703125,5.018715858459473,0,20.11440658569336,0.07772620767354965,0.0,-0.04683584479705745,-0.2603283226490021
6144,38.52361083030701,0.0004277881234884262,MOHAVE,89.08906555175781,1244.177490234375,-0.2601016163825989,112.09478759765625,5.023388862609863,0,20.11440658569336,0.07772620767354965,0.0,-0.04944414892987026,-0.2601016163825989
6145,38.52781891822815,0.0006583333015441895,MOHAVE,89.07723236083984,1244.208740234375,-0.25976788997650146,112.32962036132812,5.0273482004801435,0,19.73798942565918,0.048697713762521744,0.0,-0.04944414892987026,-0.25976788997650146
