INDEX,TimeStamp,VehicleModel,LocalX,LocalY,LocalZ,Yaw,Velocity,EngineRPM,SteeringAngle,AccelPedalRate,BrakePedalRate,YawRate,Pitch
14606.0,0.0,MOHAVE,-12.661136887465902,-775.3043269892654,-0.12170000000000059,86.0231,0.0,0.0,6.03777777777778,0.26,0.0,0.0,6.011833163792418
14607.0,0.05000000000006821,MOHAVE,-96.7857437133789,-17.505504608154297,0.3824242353439331,-43.950042724609375,9.550696036500186e-09,0.0,5.861760139465332,0.25999999046325684,0.0,1.7162715764056653e-11,-0.4745401442050934
14608.0,0.10000000000002274,MOHAVE,-96.7857437133789,-17.505508422851562,0.38242343068122864,-43.950042724609375,9.143745248568141e-05,0.0,5.923200607299805,0.25999999046325684,0.0,5.210236582822629e-06,-0.47451460361480713
14609.0,0.15000000000009095,MOHAVE,-96.78573608398438,-17.505512237548828,0.3824213147163391,-43.95001220703125,0.0003173826391705208,0.0,6.109333515167236,0.25999999046325684,0.0,1.7234676496629055e-05,-0.47444766759872437
14610.0,0.20000000000004547,MOHAVE,-96.78570556640625,-17.505535125732422,0.38241636753082275,-43.949920654296875,0.0003854345737232102,0.0,6.380000114440918,0.25999999046325684,0.007499990053474903,6.482002064896212e-06,-0.47427457571029663
14611.0,0.25,MOHAVE,-96.78570556640625,-17.505550384521484,0.3824215531349182,-43.949859619140625,0.0010230489877156084,0.0,6.728000164031982,0.25999999046325684,0.0,6.754215562411182e-05,-0.47442370653152466
14612.0,0.3000000000000682,MOHAVE,-96.78565979003906,-17.505598068237305,0.38240623474121094,-43.949615478515625,0.0015669748083584837,0.0,7.080000400543213,0.25999999046325684,0.007999967783689499,8.426149687718169e-05,-0.47394078969955444
14613.0,0.35000000000002274,MOHAVE,-96.78561401367188,-17.505645751953125,0.3824077248573303,-43.94940185546875,0.0018068269774731663,0.0,7.514183044433594,0.25999999046325684,0.0,0.00011032282980138508,-0.4739479422569275
14614.0,0.40000000000009095,MOHAVE,-96.78530883789062,-17.505943298339844,0.3823181688785553,-43.94781494140625,0.011209945918785201,0.0,8.007999420166016,0.25999999046325684,0.0,0.0007244935340002479,-0.4710583984851837
14615.0,0.4500000000000455,MOHAVE,-96.78451538085938,-17.506732940673828,0.38215047121047974,-43.94366455078125,0.026930986593166985,0.0,8.503703117370605,0.25999999046325684,0.0,0.0016851025661428656,-0.46530914306640625
14616.0,0.5,MOHAVE,-96.78350830078125,-17.50773811340332,0.38200798630714417,-43.938446044921875,0.042296254800425634,0.0,8.718221664428711,0.25999999046325684,0.0,0.002696874784929635,-0.46016159653663635
14617.0,0.5500000000000682,MOHAVE,-96.78092193603516,-17.510276794433594,0.3817616105079651,-43.925262451171875,0.07334866457515292,0.0,9.442285537719727,0.25999999046325684,0.0,0.004588457509895146,-0.4509279131889343
14618.0,0.6000000000000227,MOHAVE,-96.77838134765625,-17.512773513793945,0.38161516189575195,-43.912017822265625,0.09692153169049157,0.0,9.983999252319336,0.25,0.0,0.0062961767895434815,-0.4451117515563965
14619.0,0.650000000000091,MOHAVE,-96.77365112304688,-17.517393112182617,0.38146817684173584,-43.88671875,0.1359603057305018,0.0,10.760000228881836,0.23999999463558197,0.0,0.009070030713915642,-0.43886205554008484
14620.0,0.7000000000000455,MOHAVE,-96.76925659179688,-17.521671295166016,0.3813924789428711,-43.862396240234375,0.1640898651546902,0.0,11.374001502990723,0.23249991238117218,0.0,0.011508329461829721,-0.4355376958847046
14621.0,0.75,MOHAVE,-96.76081085205078,-17.529876708984375,0.3813022971153259,-43.81414794921875,0.20915569530593023,0.0,12.13599967956543,0.2199999988079071,0.0,0.015237437422969987,-0.4318179786205292
14622.0,0.8000000000000682,MOHAVE,-96.75472259521484,-17.53577423095703,0.3812588155269623,-43.777313232421875,0.2403991917769114,0.0,13.128000259399414,0.20000000298023224,0.0,0.01847043696402862,-0.4302214980125427
14623.0,0.8500000000000227,MOHAVE,-96.74270629882812,-17.547426223754883,0.38120636343955994,-43.699371337890625,0.2881043487124973,0.0,13.905600547790527,0.17899997532367706,0.0,0.023763615272183222,-0.42851898074150085
14624.0,0.900000000000091,MOHAVE,-96.73348999023438,-17.55632781982422,0.38118845224380493,-43.636566162109375,0.3198622332678901,0.0,14.378095626831055,0.17000000178813934,0.0,0.027632493417471413,-0.4280497431755066
14625.0,0.9500000000000455,MOHAVE,-96.71929931640625,-17.569961547851562,0.38118577003479004,-43.536651611328125,0.3672589527236091,0.0,15.06533432006836,0.1458333134651184,0.0,0.03269338998311146,-0.4281729459762573
14626.0,1.0,MOHAVE,-96.70797729492188,-17.580785751342773,0.381199449300766,-43.454681396484375,0.3978451093037923,0.0,15.943998336791992,0.12999999523162842,0.0,0.03674243097614351,-0.4287741184234619
14627.0,1.0500000000000682,MOHAVE,-96.68897247314453,-17.598907470703125,0.38124361634254456,-43.312103271484375,0.4420403308338589,0.0,16.535999298095703,0.10999999940395355,0.0,0.042858496932808174,-0.43045946955680847
14628.0,1.1000000000000227,MOHAVE,-96.67550659179688,-17.611709594726562,0.38128751516342163,-43.20599365234375,0.4699243108431498,0.0,16.649999618530273,0.10750003159046173,0.0,0.04719410238151116,-0.4320753812789917
14629.0,1.150000000000091,MOHAVE,-96.65528106689453,-17.63078498840332,0.38134557008743286,-43.045379638671875,0.5105568634139167,0.0,16.82400131225586,0.08666667342185974,0.0,0.051603469070030925,-0.43430137634277344
