INDEX,TimeStamp,VehicleModel,LocalX,LocalY,LocalZ,Yaw,Velocity,EngineRPM,SteeringAngle,AccelPedalRate,BrakePedalRate,YawRate,Pitch
13600.0,0.0,MOHAVE,-11.481444146083758,-756.571141977419,0.01755714168937353,-26.25002856948229,0.0,0.0,4.306666666666668,0.0,0.27,-0.010693638366669528,6.137599975476818
13601.0,0.049999999999954525,MOHAVE,112.17196655273438,-115.60745239257812,0.6135610342025757,54.165771484375,8.973616003357973e-07,0.0,3.9666666984558105,0.0,0.27000001072883606,-3.2467873374590306e-10,0.197601318359375
13602.0,0.10000000000002274,MOHAVE,112.17196655273438,-115.60745239257812,0.6135609745979309,54.165771484375,2.9624809864496154e-07,0.0,3.9355556964874268,0.0,0.25999999046325684,-1.4484198315077394e-09,0.197601318359375
13603.0,0.14999999999997726,MOHAVE,112.17196655273438,-115.60745239257812,0.6135610342025757,54.165771484375,7.985699015635974e-08,0.0,3.871666669845581,0.0,0.25999999046325684,-5.565325444135504e-10,0.197601318359375
13604.0,0.20000000000004547,MOHAVE,112.17196655273438,-115.60745239257812,0.6135614514350891,54.165771484375,1.4552313132298877e-07,0.0,3.846888780593872,0.0,0.2594999670982361,5.5970674502212366e-11,0.197601318359375
13605.0,0.25,MOHAVE,112.17196655273438,-115.60745239257812,0.6135613322257996,54.165771484375,1.6184333478324535e-07,0.0,3.6918513774871826,0.0,0.24333330988883972,-5.382049580793477e-10,0.197601318359375
13606.0,0.2999999999999545,MOHAVE,112.17196655273438,-115.60745239257812,0.6135609745979309,54.165771484375,3.2564729382203143e-07,0.0,3.5699996948242188,0.0,0.22111102938652039,2.034359168788598e-09,0.197601318359375
13607.0,0.35000000000002274,MOHAVE,112.17196655273438,-115.60745239257812,0.6135607361793518,54.165771484375,1.0791915706754985e-07,0.0,3.392667055130005,0.0,0.16400009393692017,-4.985162389126653e-10,0.197601318359375
13608.0,0.39999999999997726,MOHAVE,112.17196655273438,-115.60745239257812,0.6135612726211548,54.165771484375,2.576099847020588e-07,0.0,3.2661240100860596,0.0,0.1223255917429924,1.6039260609505102e-09,0.197601318359375
13609.0,0.4500000000000455,MOHAVE,112.17196655273438,-115.60745239257812,0.6135612726211548,54.165771484375,4.1022891158111935e-07,0.0,3.0683329105377197,0.0,0.08499985933303833,1.7727883774818864e-10,0.19757080078125
13610.0,0.5,MOHAVE,112.17196655273438,-115.60745239257812,0.61356121301651,54.165771484375,3.135318138447474e-07,0.0,2.7082221508026123,0.0,0.03099997527897358,-1.0345700037155434e-09,0.19757080078125
13611.0,0.5499999999999545,MOHAVE,112.17196655273438,-115.60745239257812,0.6135611534118652,54.165771484375,4.591768743011926e-07,0.0,2.3123326301574707,0.0,0.029000071808695793,-3.822270215500875e-11,0.197601318359375
13612.0,0.6000000000000227,MOHAVE,112.17196655273438,-115.60745239257812,0.6135613918304443,54.165771484375,4.981617962585005e-07,0.0,2.2259998321533203,0.0,0.022999975830316544,-5.831880446030783e-10,0.197601318359375
13613.0,0.6499999999999773,MOHAVE,112.17196655273438,-115.60745239257812,0.6135610938072205,54.165771484375,6.417579672617851e-07,0.0,1.8518877029418945,0.0,0.021500060334801674,-2.4373276219488957e-10,0.197601318359375
13614.0,0.7000000000000455,MOHAVE,112.17196655273438,-115.60745239257812,0.6135610938072205,54.165771484375,5.502519368544906e-07,0.0,1.4233334064483643,0.0,0.029999999329447746,-7.736001799018575e-10,0.197601318359375
13615.0,0.75,MOHAVE,112.17196655273438,-115.60745239257812,0.6135610342025757,54.165771484375,4.5145491690669183e-07,0.0,1.1605859994888306,0.0,0.029999999329447746,5.500917379336632e-10,0.197601318359375
13616.0,0.7999999999999545,MOHAVE,112.17196655273438,-115.60745239257812,0.6135612726211548,54.165771484375,5.830238731303123e-07,0.0,1.0425465106964111,0.0,0.029999999329447746,1.6150468118728364e-09,0.197601318359375
13617.0,0.8500000000000227,MOHAVE,112.17196655273438,-115.60745239257812,0.6135607957839966,54.165771484375,4.0619246040781337e-07,0.0,0.6800005435943604,0.0,0.029999999329447746,5.243074917933001e-10,0.197601318359375
13618.0,0.8999999999999773,MOHAVE,112.17196655273438,-115.60745239257812,0.6135610342025757,54.165771484375,3.399885410241647e-07,0.0,0.41222208738327026,0.0,0.029999999329447746,5.653223450678386e-10,0.197601318359375
13619.0,0.9500000000000455,MOHAVE,112.17196655273438,-115.60745239257812,0.6135612726211548,54.165771484375,3.199677204671995e-07,0.0,0.3888888657093048,0.0,0.029999999329447746,-7.791715925291121e-10,0.197601318359375
13620.0,1.0,MOHAVE,112.17196655273438,-115.60745239257812,0.6135612726211548,54.165771484375,2.7290209598302477e-07,0.0,0.4157576560974121,0.0,0.029999999329447746,-7.792146250755587e-10,0.197601318359375
13621.0,1.0499999999999545,MOHAVE,112.17196655273438,-115.60745239257812,0.6135610938072205,54.165771484375,1.5501773494482526e-07,0.0,0.45240744948387146,0.0,0.029999999329447746,5.081457400324397e-11,0.197601318359375
13622.0,1.1000000000000227,MOHAVE,112.17196655273438,-115.60745239257812,0.6135610938072205,54.165771484375,3.094390876867692e-07,0.0,0.4511111080646515,0.0,0.03857141360640526,6.402659429599835e-10,0.197601318359375
13623.0,1.1499999999999773,MOHAVE,112.17196655273438,-115.60745239257812,0.6135612726211548,54.165771484375,4.615386236158277e-07,0.0,0.4511111080646515,0.0,0.03700007125735283,-7.437488620698875e-10,0.197601318359375
