INDEX,TimeStamp,VehicleModel,LocalX,LocalY,LocalZ,Yaw,Velocity,EngineRPM,SteeringAngle,AccelPedalRate,BrakePedalRate,YawRate,Pitch
13600.0,0.0,MOHAVE,-11.481444146083758,-756.571141977419,0.01755714168937353,-26.25002856948229,0.0,0.0,4.306666666666668,0.0,0.27,-0.010693638366669528,6.137599975476818
13601.0,0.049999999999954525,MOHAVE,-8.48401927947998,-123.0496826171875,0.3571585714817047,-60.427886962890625,4.3347946466888566e-08,0.0,4.062629222869873,0.0,0.27000001072883606,4.147437994915112e-11,-0.41272419691085815
13602.0,0.10000000000002274,MOHAVE,-8.48401927947998,-123.0496826171875,0.3571585714817047,-60.427886962890625,4.7988560286032424e-08,0.0,4.030765533447266,0.0,0.25999999046325684,8.504352721329291e-11,-0.4127241373062134
13603.0,0.14999999999997726,MOHAVE,-8.48401927947998,-123.0496826171875,0.3571586012840271,-60.427886962890625,2.0791944955868125e-08,0.0,3.9653310775756836,0.0,0.25999999046325684,-8.439648885281789e-11,-0.412724107503891
13604.0,0.20000000000004547,MOHAVE,-8.48401927947998,-123.0496826171875,0.3571586012840271,-60.427886962890625,1.1581712379261766e-07,0.0,3.939953565597534,0.0,0.2594999670982361,4.724398876610035e-11,-0.4127234220504761
13605.0,0.25,MOHAVE,-8.48401927947998,-123.0496826171875,0.3571585714817047,-60.427886962890625,4.7951679170586836e-08,0.0,3.781165599822998,0.0,0.24333330988883972,6.51549957131292e-11,-0.4127228856086731
13606.0,0.2999999999999545,MOHAVE,-8.48401927947998,-123.0496826171875,0.3571586012840271,-60.427886962890625,2.8266927564067778e-08,0.0,3.6563661098480225,0.0,0.22111102938652039,7.545874831848192e-11,-0.41272303462028503
13607.0,0.35000000000002274,MOHAVE,-8.48401927947998,-123.0496826171875,0.3571586012840271,-60.427886962890625,7.447308942371617e-08,0.0,3.474743366241455,0.0,0.16400009393692017,1.1897372317173548e-11,-0.4127233326435089
13608.0,0.39999999999997726,MOHAVE,-8.48401927947998,-123.0496826171875,0.3571586012840271,-60.427886962890625,8.252243333117804e-08,0.0,3.3451390266418457,0.0,0.1223255917429924,-1.1174439294575162e-10,-0.4127233922481537
13609.0,0.4500000000000455,MOHAVE,-8.48401927947998,-123.0496826171875,0.3571586012840271,-60.427886962890625,1.6117827073003355e-08,0.0,3.1425628662109375,0.0,0.08499985933303833,-6.599876535852968e-11,-0.4127233922481537
13610.0,0.5,MOHAVE,-8.48401927947998,-123.0496826171875,0.3571586012840271,-60.427886962890625,6.043036490963358e-08,0.0,2.77374005317688,0.0,0.03099997527897358,1.3294477379456746e-10,-0.41272351145744324
13611.0,0.5499999999999545,MOHAVE,-8.48401927947998,-123.0496826171875,0.3571585714817047,-60.427886962890625,6.218798315810798e-08,0.0,2.3682732582092285,0.0,0.029000071808695793,5.561684574472716e-11,-0.41272324323654175
13612.0,0.6000000000000227,MOHAVE,-8.48401927947998,-123.0496826171875,0.3571586012840271,-60.427886962890625,2.582846726618805e-08,0.0,2.2798519134521484,0.0,0.022999975830316544,-7.340172749145859e-11,-0.4127233922481537
13613.0,0.6499999999999773,MOHAVE,-8.48401927947998,-123.0496826171875,0.3571585416793823,-60.427886962890625,1.9611816368423104e-07,0.0,1.8966890573501587,0.0,0.021500060334801674,-1.699857977286792e-10,-0.41272374987602234
13614.0,0.7000000000000455,MOHAVE,-8.48401927947998,-123.0496826171875,0.3571585714817047,-60.427886962890625,7.678747711755325e-08,0.0,1.457767128944397,0.0,0.029999999329447746,8.025918699129894e-11,-0.4127243459224701
13615.0,0.75,MOHAVE,-8.48401927947998,-123.0496826171875,0.3571585714817047,-60.427886962890625,6.035228415789283e-08,0.0,1.188663125038147,0.0,0.029999999329447746,-1.2567724989469858e-13,-0.4127238094806671
13616.0,0.7999999999999545,MOHAVE,-8.48401927947998,-123.0496826171875,0.3571585714817047,-60.427886962890625,1.503805909427077e-07,0.0,1.0677680969238281,0.0,0.029999999329447746,-1.4543388528603246e-10,-0.41272351145744324
13617.0,0.8500000000000227,MOHAVE,-8.48401927947998,-123.0496826171875,0.3571586012840271,-60.427886962890625,3.914472301858041e-08,0.0,0.6964513063430786,0.0,0.029999999329447746,1.7258639898570774e-11,-0.4127233326435089
13618.0,0.8999999999999773,MOHAVE,-8.48401927947998,-123.0496826171875,0.3571585714817047,-60.427886962890625,8.3022734366346e-09,0.0,0.4221946597099304,0.0,0.029999999329447746,4.271605338362331e-11,-0.4127233028411865
13619.0,0.9500000000000455,MOHAVE,-8.48401927947998,-123.0496826171875,0.3571585416793823,-60.427886962890625,8.406952171450635e-09,0.0,0.398296982049942,0.0,0.029999999329447746,3.931788123715513e-11,-0.41272324323654175
13620.0,1.0,MOHAVE,-8.48401927947998,-123.0496826171875,0.3571585714817047,-60.427886962890625,6.268554070882399e-08,0.0,0.42581579089164734,0.0,0.029999999329447746,3.305000715280872e-11,-0.41272303462028503
13621.0,1.0499999999999545,MOHAVE,-8.48401927947998,-123.0496826171875,0.3571585714817047,-60.427886962890625,4.76208109982205e-08,0.0,0.463352233171463,0.0,0.029999999329447746,3.64188695776653e-11,-0.412723183631897
13622.0,1.1000000000000227,MOHAVE,-8.48401927947998,-123.0496826171875,0.3571586012840271,-60.427886962890625,1.1088637563716475e-07,0.0,0.4620245099067688,0.0,0.03857141360640526,-1.766942167321902e-11,-0.4127233326435089
13623.0,1.1499999999999773,MOHAVE,-8.48401927947998,-123.0496826171875,0.3571585714817047,-60.427886962890625,2.1084722116408255e-08,0.0,0.4620245099067688,0.0,0.03700007125735283,5.028289108022642e-11,-0.41272374987602234
13624.0,1.2000000000000455,MOHAVE,-8.48401927947998,-123.0496826171875,0.3571585714817047,-60.427886962890625,2.53782535727017e-08,0.0,0.45405858755111694,0.0,0.029999999329447746,4.735722823000236e-11,-0.4127237796783447
13625.0,1.25,MOHAVE,-8.48401927947998,-123.0496826171875,0.3571585714817047,-60.427886962890625,4.2672666388120383e-08,0.0,0.4126356244087219,0.0,0.03999999910593033,-4.535660623659182e-11,-0.4127238988876343
13626.0,1.2999999999999545,MOHAVE,-8.48401927947998,-123.0496826171875,0.3571585714817047,-60.427886962890625,3.839424778107059e-08,0.0,0.36961957812309265,0.0,0.03999999910593033,-4.486500279802583e-11,-0.4127238988876343
13627.0,1.3500000000000227,MOHAVE,-8.48401927947998,-123.0496826171875,0.3571585714817047,-60.427886962890625,4.246681031519175e-08,0.0,0.33616265654563904,0.029999999329447746,0.03999999910593033,4.622435691562083e-11,-0.4127238690853119
13628.0,1.3999999999999773,MOHAVE,-8.48401927947998,-123.0496826171875,0.3571585714817047,-60.427886962890625,4.672146126773037e-08,0.0,0.3116885721683502,0.03936171531677246,0.03999999910593033,4.5793593529888434e-11,-0.4127238392829895
13629.0,1.4500000000000455,MOHAVE,-8.48401927947998,-123.0496826171875,0.3571585714817047,-60.427886962890625,6.445802509031435e-08,0.0,0.2150808423757553,0.03999999910593033,0.03999999910593033,1.251809761638818e-11,-0.4127236008644104
13630.0,1.5,MOHAVE,-8.48401927947998,-123.0496826171875,0.3571586012840271,-60.427886962890625,3.5643665796669666e-08,0.0,0.04620245099067688,0.05000000074505806,0.03999999910593033,2.0063895715129414e-11,-0.4127235412597656
13631.0,1.5499999999999545,MOHAVE,-8.48401927947998,-123.0496826171875,0.3571585714817047,-60.427886962890625,2.155023221601166e-08,0.0,-0.16064681112766266,0.05000000074505806,0.03999999910593033,2.0717650160167826e-11,-0.41272324323654175
13632.0,1.6000000000000227,MOHAVE,-8.48401927947998,-123.0496826171875,0.3571586012840271,-60.427886962890625,4.499102127889879e-08,0.0,-0.3568740785121918,0.05000000074505806,0.03999999910593033,-6.253758680534971e-11,-0.4127230644226074
13633.0,1.6499999999999773,MOHAVE,-8.48401927947998,-123.0496826171875,0.3571585714817047,-60.427886962890625,7.68612186242813e-09,0.0,-0.5239816904067993,0.05000000074505806,0.03999999910593033,3.405631534562584e-11,-0.4127231240272522
13634.0,1.7000000000000455,MOHAVE,-8.48401927947998,-123.0496826171875,0.3571585714817047,-60.427886962890625,1.3282517801687593e-08,0.0,-0.6761945486068726,0.05999999865889549,0.03999999910593033,4.712763734841622e-11,-0.4127233624458313
13635.0,1.75,MOHAVE,-8.48401927947998,-123.0496826171875,0.3571586012840271,-60.427886962890625,3.71022955568555e-08,0.0,-0.7183829545974731,0.05999999865889549,0.03999999910593033,-1.2545520013601412e-11,-0.41272351145744324
13636.0,1.7999999999999545,MOHAVE,-8.48401927947998,-123.0496826171875,0.3571586012840271,-60.427886962890625,2.0637978239948197e-08,0.0,-0.7473499178886414,0.06454543769359589,0.03999999910593033,-3.382183418174979e-12,-0.4127234220504761
13637.0,1.8500000000000227,MOHAVE,-8.48401927947998,-123.0496826171875,0.3571585714817047,-60.427886962890625,2.2968935395637242e-08,0.0,-0.7846449613571167,0.0824999138712883,0.03999999910593033,-1.869793208673069e-11,-0.4127233922481537
13638.0,1.8999999999999773,MOHAVE,-8.48401927947998,-123.0496826171875,0.3571585714817047,-60.427886962890625,7.39381770623974e-08,0.0,-0.8105344176292419,0.0975000411272049,0.03999999910593033,5.1239346005978674e-11,-0.412724107503891
13639.0,1.9500000000000455,MOHAVE,-8.48401927947998,-123.0496826171875,0.3571585714817047,-60.427886962890625,2.9395374036135358e-08,0.0,-0.8344321846961975,0.09000000357627869,0.03999999910593033,-2.3558933720606176e-11,-0.41272416710853577
13640.0,2.0,MOHAVE,-8.48401927947998,-123.0496826171875,0.3571585714817047,-60.427886962890625,3.867854382456749e-08,0.0,-0.8364236950874329,0.10000000149011612,0.03999999910593033,-7.1566086522265664e-12,-0.41272419691085815
13641.0,2.0499999999999545,MOHAVE,-8.48401927947998,-123.0496826171875,0.3571585714817047,-60.427886962890625,3.403989189286626e-08,0.0,-0.8364236950874329,0.10000000149011612,0.03999999910593033,-2.862998835936479e-11,-0.41272419691085815
13642.0,2.1000000000000227,MOHAVE,-8.48401927947998,-123.0496826171875,0.3571585714817047,-60.427886962890625,1.655747933821456e-08,0.0,-0.8364236950874329,0.10000000149011612,0.03999999910593033,-3.1084469241078706e-11,-0.41272398829460144
13643.0,2.1499999999999773,MOHAVE,-8.48401927947998,-123.0496826171875,0.3571586012840271,-60.427886962890625,1.3636189856293237e-07,0.0,-0.8364236950874329,0.10999999940395355,0.04722223058342934,8.29563634516279e-11,-0.4127238392829895
13644.0,2.2000000000000455,MOHAVE,-8.48401927947998,-123.0496826171875,0.3571586012840271,-60.427886962890625,2.343893474371978e-09,0.0,-0.8364236950874329,0.10999999940395355,0.04972221702337265,-3.3166358570492844e-11,-0.41272348165512085
13645.0,2.25,MOHAVE,-8.48401927947998,-123.0496826171875,0.3571585714817047,-60.427886962890625,4.335147056148496e-09,0.0,-0.8364236950874329,0.12857140600681305,0.041428595781326294,9.181544480051488e-12,-0.4127233326435089
13646.0,2.2999999999999545,MOHAVE,-8.48401927947998,-123.0496826171875,0.3571585714817047,-60.427886962890625,7.859908279783667e-09,0.0,-0.8284577131271362,0.12999999523162842,0.03999999910593033,4.493650022682556e-11,-0.41272327303886414
13647.0,2.3500000000000227,MOHAVE,-8.48401927947998,-123.0496826171875,0.3571585714817047,-60.427886962890625,1.9387160518944153e-08,0.0,-0.8284577131271362,0.12999999523162842,0.04700002446770668,-6.58761958463955e-12,-0.41272327303886414
13648.0,2.3999999999999773,MOHAVE,-8.48401927947998,-123.0496826171875,0.3571586012840271,-60.427886962890625,7.4255850850906624e-09,0.0,-0.8204918503761292,0.12999999523162842,0.04045455530285835,4.455102875124453e-11,-0.4127234220504761
13649.0,2.4500000000000455,MOHAVE,-8.48401927947998,-123.0496826171875,0.3571586012840271,-60.427886962890625,1.0439030380856215e-08,0.0,-0.8204918503761292,0.14000000059604645,0.05000000074505806,1.5890400435977098e-11,-0.41272351145744324
13650.0,2.5,MOHAVE,-8.48401927947998,-123.0496826171875,0.3571585416793823,-60.427886962890625,6.250759317557215e-08,0.0,-0.8125258684158325,0.14000000059604645,0.05000000074505806,2.5712322416524772e-11,-0.41272324323654175
13651.0,2.5499999999999545,MOHAVE,-8.48401927947998,-123.0496826171875,0.3571585714817047,-60.427886962890625,3.9422821550437625e-08,0.0,-0.8125258684158325,0.15000000596046448,0.05000000074505806,-1.623234912581714e-11,-0.4127230942249298
13652.0,2.6000000000000227,MOHAVE,-8.48401927947998,-123.0496826171875,0.3571585714817047,-60.427886962890625,5.2112068734307585e-08,0.0,-0.8125258684158325,0.15000000596046448,0.05000000074505806,-4.030020839634372e-11,-0.412723183631897
13653.0,2.6499999999999773,MOHAVE,-8.48401927947998,-123.0496826171875,0.3571586012840271,-60.427886962890625,9.058758286705091e-08,0.0,-0.8125258684158325,0.15000000596046448,0.03999999910593033,-2.670663815482291e-11,-0.41272345185279846
13654.0,2.7000000000000455,MOHAVE,-8.48401927947998,-123.0496826171875,0.3571585714817047,-60.427886962890625,3.92217458511368e-08,0.0,-0.8125258684158325,0.15000000596046448,0.03999999910593033,9.796829673261585e-12,-0.4127235412597656
